1.599	2.06878
1.6	2.07039
1.601	2.072
1.602	2.07361
1.603	2.07523
1.604	2.07684
1.605	2.07845
1.606	2.08006
1.607	2.08166
1.608	2.08327
1.609	2.08488
1.61	2.08649
1.611	2.0881
1.612	2.08971
1.613	2.09132
1.614	2.09292
1.615	2.09453
1.616	2.09614
1.617	2.09775
1.618	2.09935
1.619	2.10096
1.62	2.10257
1.621	2.10417
1.622	2.10578
1.623	2.10738
1.624	2.10899
1.625	2.11059
1.626	2.1122
1.627	2.1138
1.628	2.11541
1.629	2.11701
1.63	2.11862
1.631	2.12022
1.632	2.12183
1.633	2.12343
1.634	2.12503
1.635	2.12664
1.636	2.12824
1.637	2.12984
1.638	2.13145
1.639	2.13305
1.64	2.13465
1.641	2.13625
1.642	2.13786
1.643	2.13946
1.644	2.14106
1.645	2.14266
1.646	2.14426
1.647	2.14586
1.648	2.14747
1.649	2.14907
1.65	2.15067
1.651	2.15227
1.652	2.15387
1.653	2.15547
1.654	2.15707
1.655	2.15867
1.656	2.16027
1.657	2.16187
1.658	2.16347
1.659	2.16507
1.66	2.16667
1.661	2.16827
1.662	2.16987
1.663	2.17147
1.664	2.17307
1.665	2.17467
1.666	2.17627
1.667	2.17787
1.668	2.17946
1.669	2.18106
1.67	2.18266
1.671	2.18426
1.672	2.18586
1.673	2.18746
1.674	2.18906
1.675	2.19066
1.676	2.19225
1.677	2.19385
1.678	2.19545
1.679	2.19705
1.68	2.19865
1.681	2.20024
1.682	2.20184
1.683	2.20344
1.684	2.20504
1.685	2.20664
1.686	2.20823
1.687	2.20983
1.688	2.21143
1.689	2.21303
1.69	2.21462
1.691	2.21622
1.692	2.21782
1.693	2.21942
1.694	2.22101
1.695	2.22261
1.696	2.22421
1.697	2.22581
1.698	2.2274
1.699	2.229
1.7	2.2306
